x;y;datetime;id;behavior;random-seed;travel_speed_val;month;mm_yyyy;dd_mm_yyyy
364755.1989;7541082.33;21/02/2015 16:10;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364751.143;7541088.744;21/02/2015 16:15;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364720.5869;7541107.217;21/02/2015 16:20;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364709.7423;7541064.507;21/02/2015 16:25;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364711.1086;7541061.392;21/02/2015 16:30;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364719.5625;7541059.943;21/02/2015 16:35;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364732.555;7541022.322;21/02/2015 16:40;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
364737.2396;7541009.166;21/02/2015 16:45;Santa Maria;sleeping;Empirical;Empirical;Feb;Feb/2015;21/Feb/2015
365201.301;7540715.665;22/02/2015 12:40;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365207.5597;7540713.26;22/02/2015 12:45;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365252.1157;7540728.252;22/02/2015 12:50;Santa Maria;travel;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365255.988;7540745.073;22/02/2015 12:55;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365260.6313;7540748.649;22/02/2015 13:00;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365260.8847;7540748.317;22/02/2015 13:05;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365263.2627;7540754.092;22/02/2015 13:10;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365262.4457;7540753.648;22/02/2015 13:15;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365262.0824;7540753.692;22/02/2015 13:20;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365262.3978;7540752.191;22/02/2015 13:25;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365327.1172;7540768.443;22/02/2015 13:30;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365389.3179;7540807.27;22/02/2015 13:35;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365435.1542;7540792.074;22/02/2015 13:40;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365436.5643;7540793.868;22/02/2015 13:45;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365485.3724;7540786.707;22/02/2015 13:50;Santa Maria;rubbing;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365512.6619;7540797.197;22/02/2015 13:55;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365539.2476;7540804.136;22/02/2015 14:00;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365544.7774;7540815.134;22/02/2015 14:05;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365544.5462;7540814.891;22/02/2015 14:10;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365544.315;7540814.648;22/02/2015 14:15;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365591.7578;7540837.608;22/02/2015 14:20;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365596.7989;7540836.138;22/02/2015 14:25;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365598.6172;7540836.683;22/02/2015 14:30;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365599.609;7540835.884;22/02/2015 14:35;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365597.1623;7540812.004;22/02/2015 14:40;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365598.8007;7540808.361;22/02/2015 14:45;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365601.4597;7540807.605;22/02/2015 14:50;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365601.8236;7540808.48;22/02/2015 14:55;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365599.2956;7540808.078;22/02/2015 15:00;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365599.8083;7540793.698;22/02/2015 15:05;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365619.8476;7540800.329;22/02/2015 15:10;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365635.1282;7540801.723;22/02/2015 15:15;Santa Maria;feed_gum;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365646.1909;7540804.315;22/02/2015 15:20;Santa Maria;feed_gum;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365644.9177;7540806.689;22/02/2015 15:25;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365645.7134;7540808.598;22/02/2015 15:30;Santa Maria;resting;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365657.204;7540806.646;22/02/2015 15:35;Santa Maria;travel;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365675.4297;7540770.035;22/02/2015 15:40;Santa Maria;travel;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365674.4216;7540768.717;22/02/2015 15:45;Santa Maria;sleeping;Empirical;Empirical;Feb;Feb/2015;22/Feb/2015
365694.7367;7540828.629;23/02/2015 07:25;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365689.0209;7540833.202;23/02/2015 07:30;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365691.6966;7540843.545;23/02/2015 07:35;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365695.2317;7540836.355;23/02/2015 07:40;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365691.1066;7540832.793;23/02/2015 07:45;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365691.3124;7540832.971;23/02/2015 07:50;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365691.8589;7540832.725;23/02/2015 07:55;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365692.2486;7540832.617;23/02/2015 08:00;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365696.771;7540827.162;23/02/2015 08:05;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365707.0419;7540850.479;23/02/2015 08:10;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365708.8019;7540848.768;23/02/2015 08:15;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365705.8091;7540845.151;23/02/2015 08:20;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365695.2798;7540836.791;23/02/2015 08:25;Santa Maria;frugivory;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365694.0459;7540836.605;23/02/2015 08:30;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365693.1514;7540836.142;23/02/2015 08:35;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365694.8384;7540835.878;23/02/2015 08:40;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365695.2589;7540836.216;23/02/2015 08:45;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365685.1748;7540836.361;23/02/2015 08:50;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365645.9767;7540982.717;23/02/2015 09:00;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365645.6433;7540983.313;23/02/2015 09:05;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365646.3225;7540983.701;23/02/2015 09:10;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365647.0017;7540984.09;23/02/2015 09:15;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365643.598;7540983.03;23/02/2015 09:20;Santa Maria;travel;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365641.7581;7540983.98;23/02/2015 09:25;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365650.7926;7540980.308;23/02/2015 09:30;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365670.3021;7540981.274;23/02/2015 09:35;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365667.7717;7540981.151;23/02/2015 09:40;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365668.0211;7540985.292;23/02/2015 09:45;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365678.4542;7540991.785;23/02/2015 09:50;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365650.9209;7540980.467;23/02/2015 09:55;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365648.7259;7540990.545;23/02/2015 10:00;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365659.4248;7541006.312;23/02/2015 10:05;Santa Maria;NA;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365651.4621;7541046.056;23/02/2015 10:10;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365650.5003;7541045.37;23/02/2015 10:15;Santa Maria;travel;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365649.6627;7540984.104;23/02/2015 10:35;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365654.9081;7540975.973;23/02/2015 10:40;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365647.7748;7540977.591;23/02/2015 10:45;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
365648.7158;7540976.671;23/02/2015 10:50;Santa Maria;foraging;Empirical;Empirical;Feb;Feb/2015;23/Feb/2015
